guid,label,output
The_Basic_Swede_chunk11_0,Swedish,Greek
The_Basic_Swede_chunk11_1,Swedish,Greek
The_Basic_Swede_chunk11_2,Swedish,Greek
The_Basic_Swede_chunk12_0,Swedish,Bulgarian
The_Basic_Swede_chunk12_1,Swedish,Greek
The_Basic_Swede_chunk12_2,Swedish,Greek
The_Basic_Swede_chunk13_0,Swedish,Greek
The_Basic_Swede_chunk13_1,Swedish,Greek
The_Basic_Swede_chunk13_2,Swedish,Greek
The_Basic_Swede_chunk13_3,Swedish,Greek
The_Basic_Swede_chunk14_0,Swedish,Greek
The_Basic_Swede_chunk14_1,Swedish,Greek
The_Basic_Swede_chunk14_2,Swedish,Greek
The_Basic_Swede_chunk15_0,Swedish,Greek
The_Basic_Swede_chunk15_1,Swedish,Greek
The_Basic_Swede_chunk15_2,Swedish,Greek
The_Basic_Swede_chunk16_0,Swedish,Greek
The_Basic_Swede_chunk16_1,Swedish,Swedish
The_Basic_Swede_chunk16_2,Swedish,Swedish
The_Basic_Swede_chunk17_0,Swedish,Greek
The_Basic_Swede_chunk17_1,Swedish,Greek
The_Basic_Swede_chunk17_2,Swedish,Greek
The_Basic_Swede_chunk1_0,Swedish,Greek
The_Basic_Swede_chunk1_1,Swedish,Greek
The_Basic_Swede_chunk1_2,Swedish,Greek
The_Basic_Swede_chunk2_0,Swedish,Greek
The_Basic_Swede_chunk2_1,Swedish,Greek
The_Basic_Swede_chunk2_2,Swedish,Greek
The_Basic_Swede_chunk3_0,Swedish,Greek
The_Basic_Swede_chunk3_1,Swedish,Greek
The_Basic_Swede_chunk3_2,Swedish,Greek
The_Basic_Swede_chunk4_0,Swedish,Greek
The_Basic_Swede_chunk4_1,Swedish,Greek
The_Basic_Swede_chunk4_2,Swedish,Swedish
The_Basic_Swede_chunk5_0,Swedish,Greek
The_Basic_Swede_chunk5_1,Swedish,Greek
The_Basic_Swede_chunk5_2,Swedish,Greek
The_Basic_Swede_chunk5_3,Swedish,Greek
The_Basic_Swede_chunk6_0,Swedish,Greek
The_Basic_Swede_chunk6_1,Swedish,Greek
The_Basic_Swede_chunk6_2,Swedish,Greek
The_Basic_Swede_chunk7_0,Swedish,Greek
The_Basic_Swede_chunk7_1,Swedish,Greek
The_Basic_Swede_chunk8_0,Swedish,Greek
The_Basic_Swede_chunk8_1,Swedish,Greek
The_Basic_Swede_chunk8_2,Swedish,Greek
The_Basic_Swede_chunk9_0,Swedish,Greek
The_Basic_Swede_chunk9_1,Swedish,Greek
The_Basic_Swede_chunk9_2,Swedish,Greek
Theemuts_chunk10_0,Dutch,Italian
Theemuts_chunk10_1,Dutch,Italian
Theemuts_chunk10_2,Dutch,Italian
Theemuts_chunk11_0,Dutch,Greek
Theemuts_chunk11_1,Dutch,Italian
Theemuts_chunk11_2,Dutch,Greek
Theemuts_chunk11_3,Dutch,Serbian
Theemuts_chunk12_0,Dutch,Greek
Theemuts_chunk12_1,Dutch,Bulgarian
Theemuts_chunk12_2,Dutch,Italian
Theemuts_chunk12_3,Dutch,Greek
Theemuts_chunk13_0,Dutch,Greek
Theemuts_chunk13_1,Dutch,Bulgarian
Theemuts_chunk13_2,Dutch,Greek
Theemuts_chunk14_0,Dutch,Greek
Theemuts_chunk14_1,Dutch,Bulgarian
Theemuts_chunk14_2,Dutch,Greek
Theemuts_chunk15_0,Dutch,Italian
Theemuts_chunk15_1,Dutch,Greek
Theemuts_chunk15_2,Dutch,Greek
Theemuts_chunk16_0,Dutch,Greek
Theemuts_chunk16_1,Dutch,Greek
Theemuts_chunk16_2,Dutch,Greek
Theemuts_chunk16_3,Dutch,Greek
Theemuts_chunk17_0,Dutch,Greek
Theemuts_chunk17_1,Dutch,Italian
Theemuts_chunk17_2,Dutch,Greek
Theemuts_chunk17_3,Dutch,Greek
Theemuts_chunk1_0,Dutch,Greek
Theemuts_chunk1_1,Dutch,Greek
Theemuts_chunk1_2,Dutch,Italian
Theemuts_chunk2_0,Dutch,Greek
Theemuts_chunk2_1,Dutch,Italian
Theemuts_chunk2_2,Dutch,Greek
Theemuts_chunk2_3,Dutch,Greek
Theemuts_chunk3_0,Dutch,Greek
Theemuts_chunk3_1,Dutch,Greek
Theemuts_chunk3_2,Dutch,Bulgarian
Theemuts_chunk3_3,Dutch,Greek
Theemuts_chunk4_0,Dutch,Dutch
Theemuts_chunk4_1,Dutch,Dutch
Theemuts_chunk4_2,Dutch,Greek
Theemuts_chunk4_3,Dutch,Greek
Theemuts_chunk5_0,Dutch,Greek
Theemuts_chunk5_1,Dutch,Bulgarian
Theemuts_chunk5_2,Dutch,Greek
Theemuts_chunk5_3,Dutch,Italian
Theemuts_chunk6_0,Dutch,Greek
Theemuts_chunk6_1,Dutch,Greek
Theemuts_chunk6_2,Dutch,Spanish
Theemuts_chunk7_0,Dutch,Greek
Theemuts_chunk7_1,Dutch,Greek
Theemuts_chunk7_2,Dutch,Bulgarian
Theemuts_chunk7_3,Dutch,Spanish
Theemuts_chunk8_0,Dutch,Italian
Theemuts_chunk8_1,Dutch,Italian
Theemuts_chunk8_2,Dutch,Greek
Theemuts_chunk9_0,Dutch,Bulgarian
Theemuts_chunk9_1,Dutch,Greek
Theemuts_chunk9_2,Dutch,Greek
Theothor_chunk10_0,Dutch,Greek
Theothor_chunk10_1,Dutch,Greek
Theothor_chunk10_2,Dutch,Greek
Theothor_chunk11_0,Dutch,Greek
Theothor_chunk11_1,Dutch,Greek
Theothor_chunk11_2,Dutch,Italian
Theothor_chunk12_0,Dutch,Italian
Theothor_chunk12_1,Dutch,Greek
Theothor_chunk12_2,Dutch,Greek
Theothor_chunk13_0,Dutch,Greek
Theothor_chunk13_1,Dutch,Greek
Theothor_chunk13_2,Dutch,Greek
Theothor_chunk14_0,Dutch,Italian
Theothor_chunk14_1,Dutch,Greek
Theothor_chunk14_2,Dutch,Spanish
Theothor_chunk15_0,Dutch,Greek
Theothor_chunk15_1,Dutch,Greek
Theothor_chunk16_0,Dutch,Greek
Theothor_chunk16_1,Dutch,Greek
Theothor_chunk16_2,Dutch,Italian
Theothor_chunk17_0,Dutch,Spanish
Theothor_chunk17_1,Dutch,Greek
Theothor_chunk17_2,Dutch,Greek
Theothor_chunk1_0,Dutch,Greek
Theothor_chunk1_1,Dutch,Greek
Theothor_chunk2_0,Dutch,Greek
Theothor_chunk2_1,Dutch,Greek
Theothor_chunk2_2,Dutch,Greek
Theothor_chunk3_0,Dutch,Greek
Theothor_chunk3_1,Dutch,Greek
Theothor_chunk3_2,Dutch,Italian
Theothor_chunk4_0,Dutch,Greek
Theothor_chunk4_1,Dutch,Greek
Theothor_chunk4_2,Dutch,Italian
Theothor_chunk5_0,Dutch,Spanish
Theothor_chunk5_1,Dutch,Greek
Theothor_chunk5_2,Dutch,Greek
Theothor_chunk6_0,Dutch,Greek
Theothor_chunk6_1,Dutch,Greek
Theothor_chunk7_0,Dutch,Greek
Theothor_chunk7_1,Dutch,Italian
Theothor_chunk7_2,Dutch,Greek
Theothor_chunk8_0,Dutch,Italian
Theothor_chunk8_1,Dutch,Italian
Theothor_chunk8_2,Dutch,Greek
Theothor_chunk9_0,Dutch,Greek
Theothor_chunk9_1,Dutch,Greek
Theothor_chunk9_2,Dutch,Bulgarian
Thyrotoxic_chunk10_0,English,Italian
Thyrotoxic_chunk10_1,English,Bulgarian
Thyrotoxic_chunk10_2,English,Greek
Thyrotoxic_chunk10_3,English,Greek
Thyrotoxic_chunk11_0,English,Greek
Thyrotoxic_chunk11_1,English,Greek
Thyrotoxic_chunk11_2,English,Greek
Thyrotoxic_chunk11_3,English,Greek
Thyrotoxic_chunk12_0,English,Greek
Thyrotoxic_chunk12_1,English,Greek
Thyrotoxic_chunk12_2,English,Italian
Thyrotoxic_chunk13_0,English,Greek
Thyrotoxic_chunk13_1,English,Greek
Thyrotoxic_chunk13_2,English,Greek
Thyrotoxic_chunk14_0,English,Bulgarian
Thyrotoxic_chunk14_1,English,Italian
Thyrotoxic_chunk14_2,English,Greek
Thyrotoxic_chunk14_3,English,Bulgarian
Thyrotoxic_chunk15_0,English,Greek
Thyrotoxic_chunk15_1,English,Greek
Thyrotoxic_chunk15_2,English,Greek
Thyrotoxic_chunk16_0,English,Greek
Thyrotoxic_chunk16_1,English,Greek
Thyrotoxic_chunk16_2,English,Greek
Thyrotoxic_chunk17_0,English,Spanish
Thyrotoxic_chunk17_1,English,Greek
Thyrotoxic_chunk17_2,English,Bulgarian
Thyrotoxic_chunk17_3,English,Bulgarian
Thyrotoxic_chunk1_0,English,Italian
Thyrotoxic_chunk1_1,English,Italian
Thyrotoxic_chunk1_2,English,Bulgarian
Thyrotoxic_chunk2_0,English,Bulgarian
Thyrotoxic_chunk2_1,English,Italian
Thyrotoxic_chunk2_2,English,Greek
Thyrotoxic_chunk2_3,English,Greek
Thyrotoxic_chunk2_4,English,Swedish
Thyrotoxic_chunk3_0,English,Greek
Thyrotoxic_chunk3_1,English,Greek
Thyrotoxic_chunk3_2,English,Greek
Thyrotoxic_chunk3_3,English,Greek
Thyrotoxic_chunk4_0,English,Greek
Thyrotoxic_chunk4_1,English,Greek
Thyrotoxic_chunk4_2,English,Greek
Thyrotoxic_chunk5_0,English,Greek
Thyrotoxic_chunk5_1,English,Bulgarian
Thyrotoxic_chunk5_2,English,Spanish
Thyrotoxic_chunk6_0,English,Greek
Thyrotoxic_chunk6_1,English,Greek
Thyrotoxic_chunk6_2,English,Greek
Thyrotoxic_chunk7_0,English,Greek
Thyrotoxic_chunk7_1,English,Greek
Thyrotoxic_chunk7_2,English,Bulgarian
Thyrotoxic_chunk8_0,English,Greek
Thyrotoxic_chunk8_1,English,Bulgarian
Thyrotoxic_chunk8_2,English,Greek
Thyrotoxic_chunk9_0,English,Greek
Thyrotoxic_chunk9_1,English,Greek
Thyrotoxic_chunk9_2,English,Bulgarian
Thyrotoxic_chunk9_3,English,Greek
Toppo_chunk10_0,Finish,Bulgarian
Toppo_chunk10_1,Finish,Greek
Toppo_chunk10_2,Finish,Greek
Toppo_chunk10_3,Finish,Finish
Toppo_chunk11_0,Finish,Greek
Toppo_chunk11_1,Finish,Greek
Toppo_chunk11_2,Finish,Greek
Toppo_chunk11_3,Finish,Greek
Toppo_chunk11_4,Finish,Greek
Toppo_chunk12_0,Finish,Finish
Toppo_chunk12_1,Finish,Finish
Toppo_chunk12_2,Finish,Estonian
Toppo_chunk12_3,Finish,Finish
Toppo_chunk13_0,Finish,Greek
Toppo_chunk13_1,Finish,Bulgarian
Toppo_chunk13_2,Finish,Greek
Toppo_chunk13_3,Finish,Finish
Toppo_chunk14_0,Finish,Greek
Toppo_chunk14_1,Finish,Greek
Toppo_chunk14_2,Finish,Italian
Toppo_chunk14_3,Finish,Greek
Toppo_chunk14_4,Finish,Bulgarian
Toppo_chunk15_0,Finish,Greek
Toppo_chunk15_1,Finish,Spanish
Toppo_chunk15_2,Finish,Italian
Toppo_chunk15_3,Finish,Greek
Toppo_chunk16_0,Finish,Greek
Toppo_chunk16_1,Finish,Greek
Toppo_chunk16_2,Finish,Greek
Toppo_chunk16_3,Finish,Greek
Toppo_chunk17_0,Finish,Italian
Toppo_chunk17_1,Finish,Greek
Toppo_chunk17_2,Finish,Italian
Toppo_chunk17_3,Finish,Greek
Toppo_chunk1_0,Finish,Greek
Toppo_chunk1_1,Finish,Greek
Toppo_chunk1_2,Finish,Greek
Toppo_chunk1_3,Finish,Greek
Toppo_chunk1_4,Finish,Greek
Toppo_chunk2_0,Finish,Greek
Toppo_chunk2_1,Finish,Greek
Toppo_chunk2_2,Finish,Greek
Toppo_chunk2_3,Finish,Greek
Toppo_chunk3_0,Finish,Italian
Toppo_chunk3_1,Finish,Finish
Toppo_chunk3_2,Finish,Greek
Toppo_chunk3_3,Finish,Greek
Toppo_chunk4_0,Finish,Bulgarian
Toppo_chunk4_1,Finish,Bulgarian
Toppo_chunk4_2,Finish,Greek
Toppo_chunk4_3,Finish,Greek
Toppo_chunk5_0,Finish,Italian
Toppo_chunk5_1,Finish,Romanian
Toppo_chunk5_2,Finish,Greek
Toppo_chunk5_3,Finish,Greek
Toppo_chunk6_0,Finish,Greek
Toppo_chunk6_1,Finish,Greek
Toppo_chunk6_2,Finish,Greek
Toppo_chunk6_3,Finish,Finish
Toppo_chunk6_4,Finish,Greek
Toppo_chunk7_0,Finish,Bulgarian
Toppo_chunk7_1,Finish,Italian
Toppo_chunk7_2,Finish,Italian
Toppo_chunk8_0,Finish,Greek
Toppo_chunk8_1,Finish,Greek
Toppo_chunk8_2,Finish,Greek
Toppo_chunk8_3,Finish,Greek
Toppo_chunk9_0,Finish,Italian
Toppo_chunk9_1,Finish,Greek
Toppo_chunk9_2,Finish,Greek
Toppo_chunk9_3,Finish,Greek
Toppo_chunk9_4,Finish,Italian
Trackpoint_chunk10_0,German,Greek
Trackpoint_chunk10_1,German,Greek
Trackpoint_chunk10_2,German,Greek
Trackpoint_chunk11_0,German,Greek
Trackpoint_chunk11_1,German,Bulgarian
Trackpoint_chunk11_2,German,Italian
Trackpoint_chunk12_0,German,Greek
Trackpoint_chunk12_1,German,Bulgarian
Trackpoint_chunk12_2,German,Greek
Trackpoint_chunk13_0,German,Italian
Trackpoint_chunk13_1,German,Greek
Trackpoint_chunk13_2,German,Greek
Trackpoint_chunk14_0,German,Greek
Trackpoint_chunk14_1,German,Bulgarian
Trackpoint_chunk14_2,German,Greek
Trackpoint_chunk15_0,German,Greek
Trackpoint_chunk15_1,German,Greek
Trackpoint_chunk15_2,German,Greek
Trackpoint_chunk16_0,German,Greek
Trackpoint_chunk16_1,German,Bulgarian
Trackpoint_chunk17_0,German,Greek
Trackpoint_chunk17_1,German,Greek
Trackpoint_chunk17_2,German,Greek
Trackpoint_chunk1_0,German,Greek
Trackpoint_chunk1_1,German,Greek
Trackpoint_chunk1_2,German,Greek
Trackpoint_chunk2_0,German,Greek
Trackpoint_chunk2_1,German,Greek
Trackpoint_chunk3_0,German,Greek
Trackpoint_chunk3_1,German,Greek
Trackpoint_chunk3_2,German,Greek
Trackpoint_chunk4_0,German,Greek
Trackpoint_chunk4_1,German,Greek
Trackpoint_chunk4_2,German,Bulgarian
Trackpoint_chunk5_0,German,Greek
Trackpoint_chunk5_1,German,Greek
Trackpoint_chunk5_2,German,Spanish
Trackpoint_chunk6_0,German,Greek
Trackpoint_chunk6_1,German,Greek
Trackpoint_chunk6_2,German,Italian
Trackpoint_chunk7_0,German,Greek
Trackpoint_chunk7_1,German,Greek
Trackpoint_chunk7_2,German,Greek
Trackpoint_chunk8_0,German,Greek
Trackpoint_chunk8_1,German,Greek
Trackpoint_chunk8_2,German,Italian
Trackpoint_chunk9_0,German,Greek
Trackpoint_chunk9_1,German,Greek
Trackpoint_chunk9_2,German,Greek
Trender07_chunk10_0,Spanish,Greek
Trender07_chunk10_1,Spanish,Greek
Trender07_chunk10_2,Spanish,Greek
Trender07_chunk11_0,Spanish,Greek
Trender07_chunk11_1,Spanish,Greek
Trender07_chunk11_2,Spanish,Greek
Trender07_chunk12_0,Spanish,Greek
Trender07_chunk12_1,Spanish,Greek
Trender07_chunk12_2,Spanish,Greek
Trender07_chunk13_0,Spanish,Greek
Trender07_chunk13_1,Spanish,Bulgarian
Trender07_chunk13_2,Spanish,Bulgarian
Trender07_chunk14_0,Spanish,Greek
Trender07_chunk14_1,Spanish,Greek
Trender07_chunk15_0,Spanish,Greek
Trender07_chunk15_1,Spanish,Greek
Trender07_chunk16_0,Spanish,Spanish
Trender07_chunk16_1,Spanish,Greek
Trender07_chunk17_0,Spanish,Greek
Trender07_chunk17_1,Spanish,Greek
Trender07_chunk1_0,Spanish,Greek
Trender07_chunk1_1,Spanish,Greek
Trender07_chunk1_2,Spanish,Greek
Trender07_chunk2_0,Spanish,Greek
Trender07_chunk2_1,Spanish,Greek
Trender07_chunk2_2,Spanish,Italian
Trender07_chunk3_0,Spanish,Greek
Trender07_chunk3_1,Spanish,Greek
Trender07_chunk4_0,Spanish,Greek
Trender07_chunk4_1,Spanish,Greek
Trender07_chunk4_2,Spanish,Greek
Trender07_chunk5_0,Spanish,Greek
Trender07_chunk5_1,Spanish,Greek
Trender07_chunk5_2,Spanish,Bulgarian
Trender07_chunk6_0,Spanish,Greek
Trender07_chunk6_1,Spanish,Greek
Trender07_chunk7_0,Spanish,Greek
Trender07_chunk7_1,Spanish,Bulgarian
Trender07_chunk7_2,Spanish,Greek
Trender07_chunk7_3,Spanish,Greek
Trender07_chunk8_0,Spanish,Greek
Trender07_chunk8_1,Spanish,Greek
Trender07_chunk8_2,Spanish,Greek
Trender07_chunk9_0,Spanish,Greek
Trender07_chunk9_1,Spanish,Greek
TunicSongForKaren_chunk10_0,Dutch,Greek
TunicSongForKaren_chunk10_1,Dutch,Greek
TunicSongForKaren_chunk10_2,Dutch,Greek
TunicSongForKaren_chunk11_0,Dutch,Italian
TunicSongForKaren_chunk11_1,Dutch,Greek
TunicSongForKaren_chunk11_2,Dutch,Bulgarian
TunicSongForKaren_chunk12_0,Dutch,Greek
TunicSongForKaren_chunk12_1,Dutch,Greek
TunicSongForKaren_chunk12_2,Dutch,Greek
TunicSongForKaren_chunk13_0,Dutch,Greek
TunicSongForKaren_chunk13_1,Dutch,Bulgarian
TunicSongForKaren_chunk13_2,Dutch,Greek
TunicSongForKaren_chunk13_3,Dutch,Turkish
TunicSongForKaren_chunk14_0,Dutch,Greek
TunicSongForKaren_chunk14_1,Dutch,Greek
TunicSongForKaren_chunk14_2,Dutch,Greek
TunicSongForKaren_chunk15_0,Dutch,Greek
TunicSongForKaren_chunk15_1,Dutch,Greek
TunicSongForKaren_chunk15_2,Dutch,Italian
TunicSongForKaren_chunk16_0,Dutch,Greek
TunicSongForKaren_chunk16_1,Dutch,Greek
TunicSongForKaren_chunk16_2,Dutch,Bulgarian
TunicSongForKaren_chunk17_0,Dutch,Greek
TunicSongForKaren_chunk17_1,Dutch,Spanish
TunicSongForKaren_chunk17_2,Dutch,Italian
TunicSongForKaren_chunk1_0,Dutch,Greek
TunicSongForKaren_chunk1_1,Dutch,Greek
TunicSongForKaren_chunk1_2,Dutch,Greek
TunicSongForKaren_chunk1_3,Dutch,Greek
TunicSongForKaren_chunk2_0,Dutch,Greek
TunicSongForKaren_chunk2_1,Dutch,Greek
TunicSongForKaren_chunk2_2,Dutch,Spanish
TunicSongForKaren_chunk3_0,Dutch,Greek
TunicSongForKaren_chunk3_1,Dutch,Italian
TunicSongForKaren_chunk3_2,Dutch,Greek
TunicSongForKaren_chunk4_0,Dutch,Greek
TunicSongForKaren_chunk4_1,Dutch,Bulgarian
TunicSongForKaren_chunk4_2,Dutch,Greek
TunicSongForKaren_chunk5_0,Dutch,Bulgarian
TunicSongForKaren_chunk5_1,Dutch,Greek
TunicSongForKaren_chunk5_2,Dutch,Greek
TunicSongForKaren_chunk6_0,Dutch,Greek
TunicSongForKaren_chunk6_1,Dutch,Greek
TunicSongForKaren_chunk6_2,Dutch,Dutch
TunicSongForKaren_chunk7_0,Dutch,Italian
TunicSongForKaren_chunk7_1,Dutch,Italian
TunicSongForKaren_chunk8_0,Dutch,Greek
TunicSongForKaren_chunk8_1,Dutch,Greek
TunicSongForKaren_chunk8_2,Dutch,Greek
TunicSongForKaren_chunk9_0,Dutch,Greek
TunicSongForKaren_chunk9_1,Dutch,Bulgarian
TunicSongForKaren_chunk9_2,Dutch,Greek
TunicSongForKaren_chunk9_3,Dutch,Greek
TurdusApteryx_chunk10_0,Swedish,Greek
TurdusApteryx_chunk10_1,Swedish,Bulgarian
TurdusApteryx_chunk10_2,Swedish,Bulgarian
TurdusApteryx_chunk10_3,Swedish,Greek
TurdusApteryx_chunk11_0,Swedish,Italian
TurdusApteryx_chunk11_1,Swedish,Bulgarian
TurdusApteryx_chunk11_2,Swedish,Bulgarian
TurdusApteryx_chunk11_3,Swedish,Greek
TurdusApteryx_chunk12_0,Swedish,Greek
TurdusApteryx_chunk12_1,Swedish,Greek
TurdusApteryx_chunk12_2,Swedish,Greek
TurdusApteryx_chunk12_3,Swedish,Greek
TurdusApteryx_chunk13_0,Swedish,Greek
TurdusApteryx_chunk13_1,Swedish,Greek
TurdusApteryx_chunk13_2,Swedish,Greek
TurdusApteryx_chunk13_3,Swedish,Greek
TurdusApteryx_chunk14_0,Swedish,Greek
TurdusApteryx_chunk14_1,Swedish,Greek
TurdusApteryx_chunk14_2,Swedish,Greek
TurdusApteryx_chunk14_3,Swedish,Greek
TurdusApteryx_chunk14_4,Swedish,Greek
TurdusApteryx_chunk15_0,Swedish,Greek
TurdusApteryx_chunk15_1,Swedish,Greek
TurdusApteryx_chunk15_2,Swedish,Greek
TurdusApteryx_chunk15_3,Swedish,Greek
TurdusApteryx_chunk16_0,Swedish,Italian
TurdusApteryx_chunk16_1,Swedish,Greek
TurdusApteryx_chunk16_2,Swedish,Greek
TurdusApteryx_chunk16_3,Swedish,Greek
TurdusApteryx_chunk17_0,Swedish,Greek
TurdusApteryx_chunk17_1,Swedish,Greek
TurdusApteryx_chunk17_2,Swedish,Greek
TurdusApteryx_chunk17_3,Swedish,Greek
TurdusApteryx_chunk17_4,Swedish,Hungarian
TurdusApteryx_chunk1_0,Swedish,Greek
TurdusApteryx_chunk1_1,Swedish,Greek
TurdusApteryx_chunk1_2,Swedish,Greek
TurdusApteryx_chunk1_3,Swedish,Bulgarian
TurdusApteryx_chunk2_0,Swedish,Greek
TurdusApteryx_chunk2_1,Swedish,Greek
TurdusApteryx_chunk2_2,Swedish,Greek
TurdusApteryx_chunk2_3,Swedish,Spanish
TurdusApteryx_chunk2_4,Swedish,Bulgarian
TurdusApteryx_chunk3_0,Swedish,Italian
TurdusApteryx_chunk3_1,Swedish,Greek
TurdusApteryx_chunk3_2,Swedish,Greek
TurdusApteryx_chunk3_3,Swedish,Greek
TurdusApteryx_chunk4_0,Swedish,Greek
TurdusApteryx_chunk4_1,Swedish,Greek
TurdusApteryx_chunk4_2,Swedish,Spanish
TurdusApteryx_chunk4_3,Swedish,Greek
TurdusApteryx_chunk5_0,Swedish,Greek
TurdusApteryx_chunk5_1,Swedish,Spanish
TurdusApteryx_chunk5_2,Swedish,Swedish
TurdusApteryx_chunk5_3,Swedish,Greek
TurdusApteryx_chunk6_0,Swedish,Greek
TurdusApteryx_chunk6_1,Swedish,Spanish
TurdusApteryx_chunk6_2,Swedish,Greek
TurdusApteryx_chunk6_3,Swedish,Italian
TurdusApteryx_chunk7_0,Swedish,Greek
TurdusApteryx_chunk7_1,Swedish,Greek
TurdusApteryx_chunk7_2,Swedish,Greek
TurdusApteryx_chunk7_3,Swedish,Swedish
TurdusApteryx_chunk8_0,Swedish,Greek
TurdusApteryx_chunk8_1,Swedish,Greek
TurdusApteryx_chunk8_2,Swedish,Greek
TurdusApteryx_chunk8_3,Swedish,Greek
TurdusApteryx_chunk8_4,Swedish,Spanish
TurdusApteryx_chunk9_0,Swedish,Bulgarian
TurdusApteryx_chunk9_1,Swedish,Greek
TurdusApteryx_chunk9_2,Swedish,Greek
TurdusApteryx_chunk9_3,Swedish,Greek
TwoSquareClocks_chunk10_0,Serbian,Bulgarian
TwoSquareClocks_chunk10_1,Serbian,Greek
TwoSquareClocks_chunk10_2,Serbian,Greek
TwoSquareClocks_chunk10_3,Serbian,Greek
TwoSquareClocks_chunk10_4,Serbian,Greek
TwoSquareClocks_chunk11_0,Serbian,Bulgarian
TwoSquareClocks_chunk11_1,Serbian,Greek
TwoSquareClocks_chunk11_2,Serbian,Italian
TwoSquareClocks_chunk11_3,Serbian,Bulgarian
TwoSquareClocks_chunk11_4,Serbian,Greek
TwoSquareClocks_chunk12_0,Serbian,Bulgarian
TwoSquareClocks_chunk12_1,Serbian,Greek
TwoSquareClocks_chunk12_2,Serbian,Serbian
TwoSquareClocks_chunk12_3,Serbian,Bulgarian
TwoSquareClocks_chunk13_0,Serbian,Greek
TwoSquareClocks_chunk13_1,Serbian,Greek
TwoSquareClocks_chunk13_2,Serbian,Greek
TwoSquareClocks_chunk13_3,Serbian,Bulgarian
TwoSquareClocks_chunk14_0,Serbian,Greek
TwoSquareClocks_chunk14_1,Serbian,Serbian
TwoSquareClocks_chunk14_2,Serbian,Greek
TwoSquareClocks_chunk14_3,Serbian,Greek
TwoSquareClocks_chunk14_4,Serbian,Greek
TwoSquareClocks_chunk15_0,Serbian,Serbian
TwoSquareClocks_chunk15_1,Serbian,Serbian
TwoSquareClocks_chunk15_2,Serbian,Serbian
TwoSquareClocks_chunk16_0,Serbian,Bulgarian
TwoSquareClocks_chunk16_1,Serbian,Bulgarian
TwoSquareClocks_chunk16_2,Serbian,Greek
TwoSquareClocks_chunk16_3,Serbian,Bulgarian
TwoSquareClocks_chunk17_0,Serbian,Bulgarian
TwoSquareClocks_chunk17_1,Serbian,Bulgarian
TwoSquareClocks_chunk17_2,Serbian,Greek
TwoSquareClocks_chunk17_3,Serbian,Greek
TwoSquareClocks_chunk1_0,Serbian,Italian
TwoSquareClocks_chunk1_1,Serbian,Greek
TwoSquareClocks_chunk1_2,Serbian,Bulgarian
TwoSquareClocks_chunk1_3,Serbian,Greek
TwoSquareClocks_chunk1_4,Serbian,Greek
TwoSquareClocks_chunk2_0,Serbian,Bulgarian
TwoSquareClocks_chunk2_1,Serbian,Greek
TwoSquareClocks_chunk2_2,Serbian,Greek
TwoSquareClocks_chunk2_3,Serbian,Bulgarian
TwoSquareClocks_chunk3_0,Serbian,Greek
TwoSquareClocks_chunk3_1,Serbian,Italian
TwoSquareClocks_chunk3_2,Serbian,Bulgarian
TwoSquareClocks_chunk3_3,Serbian,Bulgarian
TwoSquareClocks_chunk4_0,Serbian,Italian
TwoSquareClocks_chunk4_1,Serbian,Bulgarian
TwoSquareClocks_chunk4_2,Serbian,Bulgarian
TwoSquareClocks_chunk4_3,Serbian,Greek
TwoSquareClocks_chunk5_0,Serbian,Italian
TwoSquareClocks_chunk5_1,Serbian,Greek
TwoSquareClocks_chunk5_2,Serbian,Bulgarian
TwoSquareClocks_chunk5_3,Serbian,Greek
TwoSquareClocks_chunk6_0,Serbian,Greek
TwoSquareClocks_chunk6_1,Serbian,Greek
TwoSquareClocks_chunk7_0,Serbian,Italian
TwoSquareClocks_chunk7_1,Serbian,Greek
TwoSquareClocks_chunk7_2,Serbian,Serbian
TwoSquareClocks_chunk7_3,Serbian,Serbian
TwoSquareClocks_chunk7_4,Serbian,Serbian
TwoSquareClocks_chunk8_0,Serbian,Greek
TwoSquareClocks_chunk8_1,Serbian,Greek
TwoSquareClocks_chunk8_2,Serbian,Bulgarian
TwoSquareClocks_chunk8_3,Serbian,Greek
TwoSquareClocks_chunk8_4,Serbian,Greek
TwoSquareClocks_chunk9_0,Serbian,Serbian
TwoSquareClocks_chunk9_1,Serbian,Serbian
TwoSquareClocks_chunk9_2,Serbian,Greek
TwoSquareClocks_chunk9_3,Serbian,Greek
Uramon_chunk1_0,Italian,Italian
Uramon_chunk1_1,Italian,Italian
Uramon_chunk1_2,Italian,Italian
Uramon_chunk2_0,Italian,Italian
Uramon_chunk2_1,Italian,Italian
Uramon_chunk3_0,Italian,Italian
Uramon_chunk3_1,Italian,Italian
Uramon_chunk3_2,Italian,Italian
Uramon_chunk4_0,Italian,Italian
Uramon_chunk4_1,Italian,Italian
Uramon_chunk5_0,Italian,Italian
Uramon_chunk5_1,Italian,Italian
Uramon_chunk5_2,Italian,Italian
Uramon_chunk6_0,Italian,Italian
Uramon_chunk6_1,Italian,Italian
Uramon_chunk6_2,Italian,Italian
UsernameWritersBlock_chunk10_0,Norwegian,Greek
UsernameWritersBlock_chunk10_1,Norwegian,Greek
UsernameWritersBlock_chunk10_2,Norwegian,Greek
UsernameWritersBlock_chunk1_0,Norwegian,Norwegian
